subject,code,course,section,type,days,time
SSIE,595,Termination Project,08,Independent Study,,TBA
SSIE,595,Termination Project,09,Independent Study,,TBA
SSIE,595,Termination Project,11,Independent Study,,TBA
SSIE,595,Termination Project,12,Independent Study,,TBA
SSIE,595,Termination Project,13,Independent Study,,TBA
SSIE,595,Termination Project,15,Independent Study,,TBA
SSIE,595,Termination Project,17,Independent Study,,TBA
SSIE,595,Termination Project,25,Independent Study,,TBA
SSIE,595,Termination Project,26,Independent Study,,TBA
SSIE,595,Termination Project,30,Independent Study,,TBA
SSIE,595,Termination Project,36,Independent Study,,TBA
SSIE,595,Termination Project,37,Independent Study,,TBA
SSIE,595,Termination Project,38,Independent Study,,TBA
SSIE,595,Termination Project,39,Independent Study,,TBA
SSIE,595,Termination Project,42,Independent Study,,TBA
SSIE,595,Termination Project,43,Independent Study,,TBA
SSIE,595,Termination Project,44,Independent Study,,TBA
SSIE,597,Independent Study,03,Independent Study,,TBA
SSIE,597,Independent Study,06,Independent Study,,TBA
SSIE,597,Independent Study,08,Independent Study,,TBA
SSIE,597,Independent Study,09,Independent Study,,TBA
SSIE,597,Independent Study,10,Independent Study,,TBA
SSIE,597,Independent Study,11,Independent Study,,TBA
SSIE,597,Independent Study,12,Independent Study,,TBA
SSIE,597,Independent Study,13,Independent Study,,TBA
SSIE,597,Independent Study,15,Independent Study,,TBA
SSIE,597,Independent Study,16,Independent Study,,TBA
SSIE,597,Independent Study,17,Independent Study,,TBA
SSIE,597,Independent Study,22,Independent Study,,TBA
SSIE,597,Independent Study,25,Independent Study,,TBA
SSIE,597,Independent Study,26,Independent Study,,TBA
SSIE,597,Independent Study,28,Independent Study,,TBA
SSIE,597,Independent Study,29,Independent Study,,TBA
SSIE,597,Independent Study,30,Independent Study,,TBA
SSIE,597,Independent Study,31,Independent Study,,TBA
SSIE,597,Independent Study,36,Independent Study,,TBA
SSIE,597,Independent Study,37,Independent Study,,TBA
SSIE,597,Independent Study,38,Independent Study,,TBA
SSIE,597,Independent Study,39,Independent Study,,TBA
SSIE,597,Independent Study,42,Independent Study,,TBA
SSIE,597,Independent Study,43,Independent Study,,TBA
SSIE,597,Independent Study,44,Independent Study,,TBA
SSIE,597,Health Systems Orientation,CC1,Independent Study,,TBA
SSIE,598,Msie Project,03,Independent Study,,TBA
SSIE,598,Msie Project,06,Independent Study,,TBA
SSIE,598,Msie Project,08,Independent Study,,TBA
SSIE,598,Msie Project,09,Independent Study,,TBA
SSIE,598,Msie Project,10,Independent Study,,TBA
SSIE,598,Msie Project,11,Independent Study,,TBA
SSIE,598,Msie Project,12,Independent Study,,TBA
SSIE,598,Msie Project,13,Independent Study,,TBA
SSIE,598,Msie Project,15,Independent Study,,TBA
SSIE,598,Msie Project,16,Independent Study,,TBA
SSIE,598,Msie Project,17,Independent Study,,TBA
SSIE,598,Msie Project,22,Independent Study,,TBA
SSIE,598,Msie Project,25,Independent Study,,TBA
SSIE,598,Msie Project,26,Independent Study,,TBA
SSIE,598,Msie Project,29,Independent Study,,TBA
SSIE,598,Msie Project,30,Independent Study,,TBA
SSIE,598,Msie Project,36,Independent Study,,TBA
SSIE,598,Msie Project,37,Independent Study,,TBA
SSIE,598,Msie Project,38,Independent Study,,TBA
SSIE,598,Msie Project,39,Independent Study,,TBA
SSIE,598,Msie Project,42,Independent Study,,TBA
SSIE,598,Msie Project,43,Independent Study,,TBA
SSIE,598,Msie Project,44,Independent Study,,TBA
SSIE,599,Thesis,03,Independent Study,,TBA
SSIE,599,Thesis,06,Independent Study,,TBA
SSIE,599,Thesis,08,Independent Study,,TBA
SSIE,599,Thesis,09,Independent Study,,TBA
SSIE,599,Thesis,10,Independent Study,,TBA
SSIE,599,Thesis,11,Independent Study,,TBA
SSIE,599,Thesis,12,Independent Study,,TBA
SSIE,599,Thesis,13,Independent Study,,TBA
SSIE,599,Thesis,15,Independent Study,,TBA
SSIE,599,Thesis,16,Independent Study,,TBA
SSIE,599,Thesis,17,Independent Study,,TBA
SSIE,599,Thesis,22,Independent Study,,TBA
SSIE,599,Thesis,25,Independent Study,,TBA
SSIE,599,Thesis,26,Independent Study,,TBA
SSIE,599,Thesis,29,Independent Study,,TBA
SSIE,599,Thesis,30,Independent Study,,TBA
SSIE,599,Thesis,36,Independent Study,,TBA
SSIE,599,Thesis,37,Independent Study,,TBA
SSIE,599,Thesis,38,Independent Study,,TBA
SSIE,599,Thesis,39,Independent Study,,TBA
SSIE,599,Thesis,43,Independent Study,,TBA
SSIE,599,Thesis,44,Independent Study,,TBA
SSIE,615,Advanced Supply Chains,20,Lecture,,TBA
SSIE,615,Advanced Supply Chains,90,Lecture,T,6:00 pm - 9:00 pm
SSIE,637,Advanced Topics in Health Syst,20,Discussion,,TBA
SSIE,637,Advanced Topics in Health Syst,90,Lecture,MW,2:50 pm - 4:15 pm
SSIE,660,Stochastic Systems,01,Discussion,MW,8:30 am - 9:55 am
SSIE,660,Stochastic Systems,20,Discussion,,TBA
SSIE,661,Advanced Issues In Quality,01,Discussion,TR,6:00 pm - 7:25 pm
SSIE,661,Advanced Issues In Quality,20,Discussion,,TBA
SSIE,670X,Integer Programming,20,Lecture,,TBA
SSIE,670X,Integer Programming,90,Lecture,MW,10:50 am - 12:15 pm
SSIE,697,Independent Study,03,Independent Study,,TBA
SSIE,697,Independent Study,06,Independent Study,,TBA
SSIE,697,Independent Study,08,Independent Study,,TBA
SSIE,697,Independent Study,09,Independent Study,,TBA
SSIE,697,Independent Study,10,Independent Study,,TBA
SSIE,697,Independent Study,11,Independent Study,,TBA
SSIE,697,Independent Study,12,Independent Study,,TBA
SSIE,697,Independent Study,13,Independent Study,,TBA
SSIE,697,Independent Study,15,Independent Study,,TBA
SSIE,697,Independent Study,17,Independent Study,,TBA
SSIE,697,Independent Study,22,Independent Study,,TBA
SSIE,697,Independent Study,25,Independent Study,,TBA
SSIE,697,Independent Study,26,Independent Study,,TBA
SSIE,697,Independent Study,29,Independent Study,,TBA
SSIE,697,Independent Study,30,Independent Study,,TBA
SSIE,697,Independent Study,36,Independent Study,,TBA
SSIE,697,Independent Study,37,Independent Study,,TBA
SSIE,697,Independent Study,38,Independent Study,,TBA
SSIE,697,Independent Study,39,Independent Study,,TBA
SSIE,697,Independent Study,43,Independent Study,,TBA
SSIE,697,Independent Study,44,Independent Study,,TBA
SSIE,698,Predissertation Research,03,Independent Study,,TBA
SSIE,698,Predissertation Research,06,Independent Study,,TBA
SSIE,698,Predissertation Research,08,Independent Study,,TBA
SSIE,698,Predissertation Research,09,Independent Study,,TBA
SSIE,698,Predissertation Research,10,Independent Study,,TBA
SSIE,698,Predissertation Research,11,Independent Study,,TBA
SSIE,698,Predissertation Research,12,Independent Study,,TBA
SSIE,698,Predissertation Research,13,Independent Study,,TBA
SSIE,698,Predissertation Research,14,Independent Study,,TBA
SSIE,698,Predissertation Research,15,Independent Study,,TBA
SSIE,698,Predissertation Research,16,Independent Study,,TBA
SSIE,698,Predissertation Research,17,Independent Study,,TBA
SSIE,698,Predissertation Research,22,Independent Study,,TBA
SSIE,698,Predissertation Research,25,Independent Study,,TBA
SSIE,698,Predissertation Research,26,Independent Study,,TBA
SSIE,698,Predissertation Research,29,Independent Study,,TBA
SSIE,698,Predissertation Research,30,Independent Study,,TBA
SSIE,698,Predissertation Research,36,Independent Study,,TBA
SSIE,698,Predissertation Research,37,Independent Study,,TBA
SSIE,698,Predissertation Research,38,Independent Study,,TBA
SSIE,698,Predissertation Research,39,Independent Study,,TBA
SSIE,698,Predissertation Research,43,Independent Study,,TBA
SSIE,698,Predissertation Research,44,Independent Study,,TBA
SSIE,699,Dissertation,03,Independent Study,,TBA
SSIE,699,Dissertation,06,Independent Study,,TBA
SSIE,699,Dissertation,08,Independent Study,,TBA
SSIE,699,Dissertation,09,Independent Study,,TBA
SSIE,699,Dissertation,10,Independent Study,,TBA
SSIE,699,Dissertation,11,Independent Study,,TBA
SSIE,699,Dissertation,12,Independent Study,,TBA
SSIE,699,Dissertation,13,Independent Study,,TBA
SSIE,699,Dissertation,14,Independent Study,,TBA
SSIE,699,Dissertation,15,Independent Study,,TBA
SSIE,699,Dissertation,16,Independent Study,,TBA
SSIE,699,Dissertation,17,Independent Study,,TBA
SSIE,699,Dissertation,22,Independent Study,,TBA
SSIE,699,Dissertation,25,Independent Study,,TBA
SSIE,699,Dissertation,26,Independent Study,,TBA
SSIE,699,Dissertation,29,Independent Study,,TBA
SSIE,699,Dissertation,30,Independent Study,,TBA
SSIE,699,Dissertation,36,Independent Study,,TBA
SSIE,699,Dissertation,37,Independent Study,,TBA
SSIE,699,Dissertation,38,Independent Study,,TBA
SSIE,699,Dissertation,39,Independent Study,,TBA
SSIE,699,Dissertation,43,Independent Study,,TBA
SSIE,699,Dissertation,44,Independent Study,,TBA
SSIE,700,Continuous Registration,03,Independent Study,,TBA
SSIE,700,Continuous Registration,06,Independent Study,,TBA
SSIE,700,Continuous Registration,08,Independent Study,,TBA
SSIE,700,Continuous Registration,09,Independent Study,,TBA
SSIE,700,Continuous Registration,10,Independent Study,,TBA
SSIE,700,Continuous Registration,11,Independent Study,,TBA
SSIE,700,Continuous Registration,12,Independent Study,,TBA
SSIE,700,Continuous Registration,15,Independent Study,,TBA
SSIE,700,Continuous Registration,25,Independent Study,,TBA
SSIE,700,Continuous Registration,26,Independent Study,,TBA
SSIE,700,Continuous Registration,30,Independent Study,,TBA
SSIE,700,Continuous Registration,36,Independent Study,,TBA
SSIE,700,Continuous Registration,37,Independent Study,,TBA
SSIE,700,Continuous Registration,38,Independent Study,,TBA
SSIE,700,Continuous Registration,43,Independent Study,,TBA
SSIE,700,Continuous Registration,44,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,03,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,06,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,08,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,09,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,10,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,11,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,12,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,15,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,22,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,25,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,26,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,28,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,30,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,36,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,37,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,38,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,43,Independent Study,,TBA
SSIE,701,Pract/Teaching &Research Asst,44,Independent Study,,TBA
SSIE,707,Research Skills,03,Independent Study,,TBA
SSIE,707,Research Skills,06,Independent Study,,TBA
SSIE,707,Research Skills,08,Independent Study,,TBA
SSIE,707,Research Skills,09,Independent Study,,TBA
SSIE,707,Research Skills,10,Independent Study,,TBA
SSIE,707,Research Skills,11,Independent Study,,TBA
SSIE,707,Research Skills,12,Independent Study,,TBA
SSIE,707,Research Skills,15,Independent Study,,TBA
SSIE,707,Research Skills,25,Independent Study,,TBA
SSIE,707,Research Skills,26,Independent Study,,TBA
SSIE,707,Research Skills,30,Independent Study,,TBA
SSIE,707,Research Skills,36,Independent Study,,TBA
SSIE,707,Research Skills,37,Independent Study,,TBA
SSIE,707,Research Skills,38,Independent Study,,TBA
SSIE,707,Research Skills,43,Independent Study,,TBA
SSIE,707,Research Skills,44,Independent Study,,TBA
SUST,500,Sust.Comm I: Theory & Practice,01,Seminar,R,1:40 pm - 4:40 pm
SUST,520,Research Design and Methods,01,Seminar,M,5:50 pm - 8:50 pm
SUST,520,Research Design and Methods,02,Seminar,W,1:40 pm - 4:40 pm
SUST,530,Sustainability Colloquium l,01,Seminar,R,11:45 am - 12:45 pm
SUST,534,Sustainability Colloquium Ill,01,Seminar,R,11:45 am - 12:45 pm
SUST,582G,GISforNatural&SocialSciences,01,Discussion,W,8:45 am - 11:45 am
SUST,597,Sust Independent Study,01,Independent Study,,TBA
SUST,597,Sust Independent Study,10,Independent Study,,TBA
SUST,597,Sust Independent Study,13,Independent Study,,TBA
SUST,597,Sust Independent Study,14,Independent Study,,TBA
SUST,597,Sust Independent Study,15,Independent Study,,TBA
SUST,597,Sust Independent Study,17,Independent Study,,TBA
SUST,597,Sust Independent Study,21,Independent Study,,TBA
SUST,597,Sust Independent Study,27,Independent Study,,TBA
SUST,597,Sust Independent Study,28,Independent Study,,TBA
SUST,598,Sust Internship,10,Internship,,TBA
SUST,601,MS Thesis Project,01,Independent Study,,TBA
SUST,601,MS Thesis Project,013,Independent Study,,TBA
SUST,601,MS Thesis Project,10,Independent Study,,TBA
SUST,601,MS Thesis Project,14,Independent Study,,TBA
SUST,601,MS Thesis Project,15,Independent Study,,TBA
SUST,601,MS Thesis Project,17,Independent Study,,TBA
SUST,601,MS Thesis Project,21,Independent Study,,TBA
SUST,601,MS Thesis Project,23,Independent Study,,TBA
SUST,601,MS Thesis Project,24,Independent Study,,TBA
SUST,601,MS Thesis Project,26,Independent Study,,TBA
SUST,601,MS Thesis Project,28,Independent Study,,TBA
SUST,602,Capstone Project,01,Independent Study,,TBA
SUST,602,Capstone Project,10,Independent Study,,TBA
SUST,602,Capstone Project,13,Independent Study,,TBA
SUST,602,Capstone Project,14,Independent Study,,TBA
SUST,602,Capstone Project,15,Independent Study,,TBA
SUST,602,Capstone Project,17,Independent Study,,TBA
SUST,602,Capstone Project,21,Independent Study,,TBA
SUST,602,Capstone Project,23,Independent Study,,TBA
SUST,602,Capstone Project,24,Independent Study,,TBA
SUST,602,Capstone Project,26,Independent Study,,TBA
SUST,602,Capstone Project,28,Independent Study,,TBA
SUST,700,Continuous Registration,10,Independent Study,,TBA
SW,504,Fnd of Sci Inquiry w/Soc Sys,01,Discussion,R,8:15 am - 11:15 am
SW,504,Fnd of Sci Inquiry w/Soc Sys,02,Discussion,R,8:15 am - 11:15 am
SW,504,Fnd of Sci Inquiry w/Soc Sys,03,Discussion,,TBA
SW,504,Fnd of Sci Inquiry w/Soc Sys,04,Discussion,F,8:15 am - 11:15 am
SW,505,Human Behavior in Social Env,01,Discussion,R,1:40 pm - 4:40 pm
SW,505,Human Behavior in Social Env,02,Discussion,F,1:40 pm - 4:40 pm
SW,510,Generalist Soc Work Prac I,01,Discussion,R,8:15 am - 11:15 am
SW,510,Generalist Soc Work Prac I,02,Discussion,F,8:15 am - 11:15 am
SW,510,Generalist Soc Work Prac I,03,Discussion,F,8:15 am - 11:15 am
SW,510,Generalist Soc Work Prac I,04,Discussion,R,5:50 pm - 8:50 pm
SW,515,Social Welfare Policy And Prog,01,Discussion,R,1:40 pm - 4:40 pm
SW,515,Social Welfare Policy And Prog,02,Discussion,F,1:40 pm - 4:40 pm
SW,515,Social Welfare Policy And Prog,03,Discussion,R,5:50 pm - 8:50 pm
SW,520,Evaluation Of SW Prac,01,Discussion,T,5:50 pm - 8:50 pm
SW,521,Adv Sw Prac/Individuals,01,Discussion,M,8:15 am - 11:15 am
SW,521,Adv Sw Prac/Individuals,02,Discussion,T,8:15 am - 11:15 am
SW,521,Adv Sw Prac/Individuals,03,Discussion,T,8:15 am - 11:15 am
SW,521,Adv Sw Prac/Individuals,04,Discussion,T,5:50 pm - 8:50 pm
SW,522,Adv Sw Prac/Organizations,01,Discussion,M,1:40 pm - 4:40 pm
SW,522,Adv Sw Prac/Organizations,02,Discussion,T,1:40 pm - 4:40 pm
SW,522,Adv Sw Prac/Organizations,03,Discussion,,TBA
SW,523,Adv Soc Wrk Prac With Groups,01,Discussion,M,8:15 am - 11:15 am
SW,523,Adv Soc Wrk Prac With Groups,02,Discussion,M,8:15 am - 11:15 am
SW,523,Adv Soc Wrk Prac With Groups,03,Discussion,T,8:15 am - 11:15 am
SW,542,Complex Trauma and Recovery,01,Discussion,M,1:40 pm - 4:40 pm
SW,580A,Evid Based Mental Health Pract,01,Discussion,T,1:40 pm - 4:40 pm
SW,591,Field Instruction I,01,Practicum,,TBA
SW,592,Field Instruction II,01,Practicum,,TBA
SW,593,Field Instruction III,01,Practicum,,TBA
SW,594,Field Instruction IV,01,Practicum,,TBA
SW,597,Social Work Independent Study,03,Independent Study,,TBA
SW,597,Social Work Independent Study,04,Independent Study,,TBA
SW,597,Social Work Independent Study,06,Independent Study,,TBA
SW,597,Social Work Independent Study,15,Independent Study,,TBA
SW,700,Continuous Registration,04,Independent Study,,TBA
SW,700,Continuous Registration,06,Independent Study,,TBA
SW,700,Continuous Registration,15,Independent Study,,TBA
THEA,101,Intro To Musical Theater,01,Discussion,TR,4:25 pm - 5:50 pm
THEA,102,Introduction To Theater,01,Discussion,TR,2:50 pm - 4:15 pm
THEA,203,Technical Production,01,Discussion,MWF,12:00 pm - 2:10 pm
THEA,203,Technical Production,02,Discussion,MWF,12:00 pm - 2:10 pm
THEA,207,Actor Trng I,01,Discussion,MW,9:40 am - 11:50 am
THEA,207,Actor Trng I,02,Discussion,MW,12:00 pm - 2:10 pm
THEA,207,Actor Trng I,03,Discussion,TR,10:05 am - 12:15 pm
THEA,207,Actor Trng I,04,Discussion,TR,10:05 am - 12:15 pm
THEA,207,Actor Trng I,05,Discussion,TR,1:15 pm - 3:25 pm
THEA,208,Acting I,02,Discussion,MW,9:40 am - 11:50 am
THEA,223,Dance Technique I: Tap,01,Discussion,MW,11:40 am - 1:00 pm
THEA,223,Dance Technique I: Tap,02,Discussion,TR,11:40 am - 1:00 pm
THEA,225,Dance Technique I: Ballet,01,Discussion,MTWR,11:40 am - 1:00 pm
THEA,226,Dance Technique I: Jazz,01,Discussion,MTWR,10:05 am - 11:20 am
THEA,226,Dance Technique I: Jazz,02,Discussion,MTWR,10:05 am - 11:20 am
THEA,227,Dance Technique I: Modern,01,Discussion,MTWR,1:15 pm - 2:35 pm
THEA,229,Beginning African Dance,01,Discussion,MW,2:50 pm - 5:00 pm
THEA,229,Beginning African Dance,02,Discussion,MW,2:50 pm - 5:00 pm
THEA,304,History of the Theatre,01,Discussion,MW,9:40 am - 11:50 am
THEA,306,Intro To World Dramatic Lit,01,Discussion,TR,1:15 pm - 2:40 pm
THEA,307,Intermediate Acting: Meisner,01,Discussion,TR,10:05 am - 12:15 pm
THEA,307,Intermediate Acting: Meisner,02,Discussion,TR,10:05 am - 12:15 pm
THEA,308,Intrmed Acting: Scene Study I,01,Discussion,TR,10:05 am - 12:15 pm
THEA,308,Intrmed Acting: Scene Study I,02,Discussion,TR,10:05 am - 12:15 pm
THEA,310,Actor Training: Body Work,01,Discussion,TR,3:35 pm - 5:45 pm
THEA,310,Actor Training: Body Work,02,Discussion,TR,3:35 pm - 5:45 pm
THEA,325,Dance Technique II: Ballet,01,Discussion,MTWR,1:15 pm - 2:35 pm
THEA,326,Dance Technique II: Jazz,01,Discussion,MTWR,11:40 am - 1:00 pm
THEA,328,Dance Technique II: Tap,01,Discussion,MW,10:05 am - 11:25 am
THEA,329,Advanced African Dance,01,Discussion,TR,2:50 pm - 5:00 pm
THEA,330,Midi II,01,Discussion,,TBA
THEA,341,Stage Lighting,01,Discussion,MW,9:40 am - 11:50 am
THEA,344,Sound For The Theater,01,Discussion,MW,2:20 pm - 3:20 pm
THEA,344,Sound For The Theater,02,Discussion,MW,2:20 pm - 3:20 pm
THEA,347,Drafting for Theatre,01,Discussion,TR,3:35 pm - 5:45 pm
THEA,359,Directing I,01,Discussion,MW,9:40 am - 11:50 am
THEA,387B,Beijing Opera Face Painting,01,Discussion,TR,3:35 pm - 5:45 pm
THEA,387C,Beijing Opera Combat,01,Discussion,TR,3:35 pm - 5:45 pm
THEA,387H,Creative Movement Exploration,01,Discussion,M,3:30 pm - 5:40 pm
THEA,387O,Musical Theatre Singing,01,Discussion,F,10:50 am - 1:00 pm
THEA,387R,AdvancedVoice&Text Exploration,01,Discussion,F,1:30 pm - 3:30 pm
THEA,387S,Stage Management Workshop,01,Discussion,F,9:40 am - 11:50 am
THEA,389A,Dances of South Asia,01,Discussion,TR,10:05 am - 11:25 am
THEA,389E,Introduction to Asian Theatre,01,Discussion,TR,4:25 pm - 5:50 pm
THEA,389F,Rendering,01,Discussion,F,1:00 pm - 4:30 pm
THEA,389H,On Camera Acting,01,Discussion,MW,1:10 pm - 3:20 pm
THEA,389M,Portfolio Development,01,Discussion,TR,10:05 am - 12:15 pm
THEA,389Q,"Entertainment, Comm&Relations",01,Discussion,MW,9:40 am - 11:50 am
THEA,389T,Jazz Nut,01,Discussion,MTWR,1:15 pm - 2:35 pm
THEA,391,Practicum In College Teach I,03,Independent Study,,TBA
THEA,391,Practicum In College Teach I,04,Independent Study,,TBA
THEA,391,Practicum In College Teach I,05,Independent Study,,TBA
THEA,391,Practicum In College Teach I,08,Independent Study,,TBA
THEA,391,Practicum In College Teach I,09,Independent Study,,TBA
THEA,391,Practicum In College Teach I,10,Independent Study,,TBA
THEA,391,Practicum In College Teach I,11,Independent Study,,TBA
THEA,391,Practicum In College Teach I,12,Independent Study,,TBA
THEA,391,Practicum In College Teach I,13,Independent Study,,TBA
THEA,391,Practicum In College Teach I,15,Independent Study,,TBA
THEA,391,Practicum In College Teach I,16,Independent Study,,TBA
THEA,391,Practicum In College Teach I,17,Independent Study,,TBA
THEA,391,Practicum In College Teach I,18,Independent Study,,TBA
THEA,391,Practicum In College Teach I,19,Independent Study,,TBA
THEA,391,Practicum In College Teach I,21,Independent Study,,TBA
THEA,391,Practicum In College Teach I,22,Independent Study,,TBA
THEA,391,Practicum In College Teach I,23,Independent Study,,TBA
THEA,391,Practicum In College Teach I,26,Independent Study,,TBA
THEA,391,Practicum In College Teach I,27,Independent Study,,TBA
THEA,391,Practicum In College Teach I,28,Independent Study,,TBA
THEA,391,Practicum In College Teach I,31,Independent Study,,TBA
THEA,391,Practicum In College Teach I,32,Independent Study,,TBA
THEA,430,Midi III,01,Discussion,,TBA
THEA,489P,Video Prod for Entertainment,01,Discussion,M,12:00 pm - 1:00 pm
THEA,491,Practicum In College Teach II,03,Independent Study,,TBA
THEA,491,Practicum In College Teach II,04,Independent Study,,TBA
THEA,491,Practicum In College Teach II,05,Independent Study,,TBA
THEA,491,Practicum In College Teach II,08,Independent Study,,TBA
THEA,491,Practicum In College Teach II,09,Independent Study,,TBA
THEA,491,Practicum In College Teach II,10,Independent Study,,TBA
THEA,491,Practicum In College Teach II,11,Independent Study,,TBA
THEA,491,Practicum In College Teach II,12,Independent Study,,TBA
THEA,491,Practicum In College Teach II,13,Independent Study,,TBA
THEA,491,Practicum In College Teach II,15,Independent Study,,TBA
THEA,491,Practicum In College Teach II,16,Independent Study,,TBA
THEA,491,Practicum In College Teach II,17,Independent Study,,TBA
THEA,491,Practicum In College Teach II,18,Independent Study,,TBA
THEA,491,Practicum In College Teach II,19,Independent Study,,TBA
THEA,491,Practicum In College Teach II,21,Independent Study,,TBA
THEA,491,Practicum In College Teach II,22,Independent Study,,TBA
THEA,491,Practicum In College Teach II,23,Independent Study,,TBA
THEA,491,Practicum In College Teach II,26,Independent Study,,TBA
THEA,491,Practicum In College Teach II,27,Independent Study,,TBA
THEA,491,Practicum In College Teach II,28,Independent Study,,TBA
THEA,491,Practicum In College Teach II,31,Independent Study,,TBA
THEA,491,Practicum In College Teach II,32,Independent Study,,TBA
THEA,495,Theatre Department Internship,04,Internship,,TBA
THEA,495,Theatre Department Internship,08,Internship,,TBA
THEA,495,Theatre Department Internship,09,Internship,,TBA
THEA,495,Theatre Department Internship,10,Internship,,TBA
THEA,495,Theatre Department Internship,11,Internship,,TBA
THEA,495,Theatre Department Internship,13,Internship,,TBA
THEA,495,Theatre Department Internship,15,Internship,,TBA
THEA,495,Theatre Department Internship,16,Internship,,TBA
THEA,495,Theatre Department Internship,17,Internship,,TBA
THEA,495,Theatre Department Internship,18,Internship,,TBA
THEA,495,Theatre Department Internship,19,Internship,,TBA
THEA,495,Theatre Department Internship,23,Internship,,TBA
THEA,495,Theatre Department Internship,28,Internship,,TBA
THEA,497,Independent Study,03,Independent Study,,TBA
THEA,497,Independent Study,04,Independent Study,,TBA
THEA,497,Independent Study,05,Independent Study,,TBA
THEA,497,Independent Study,08,Independent Study,,TBA
THEA,497,Independent Study,09,Independent Study,,TBA
THEA,497,Independent Study,10,Independent Study,,TBA
THEA,497,Independent Study,11,Independent Study,,TBA
THEA,497,Independent Study,12,Independent Study,,TBA
THEA,497,Independent Study,13,Independent Study,,TBA
THEA,497,Independent Study,15,Independent Study,,TBA
THEA,497,Independent Study,16,Independent Study,,TBA
THEA,497,Independent Study,17,Independent Study,,TBA
THEA,497,Independent Study,18,Independent Study,,TBA
THEA,497,Independent Study,19,Independent Study,,TBA
THEA,497,Independent Study,21,Independent Study,,TBA
THEA,497,Independent Study,22,Independent Study,,TBA
THEA,497,Independent Study,23,Independent Study,,TBA
THEA,497,Independent Study,26,Independent Study,,TBA
THEA,497,Independent Study,28,Independent Study,,TBA
THEA,497,Independent Study,31,Independent Study,,TBA
THEA,497,Independent Study,32,Independent Study,,TBA
THEA,497A,Independent Study,04,Independent Study,,TBA
THEA,497A,Independent Study,08,Independent Study,,TBA
THEA,497A,Independent Study,09,Independent Study,,TBA
THEA,497A,Independent Study,10,Independent Study,,TBA
THEA,497A,Independent Study,13,Independent Study,,TBA
THEA,497A,Independent Study,15,Independent Study,,TBA
THEA,497A,Independent Study,16,Independent Study,,TBA
THEA,497A,Independent Study,17,Independent Study,,TBA
THEA,497A,Independent Study,19,Independent Study,,TBA
THEA,497A,Independent Study,22,Independent Study,,TBA
THEA,497A,Independent Study,23,Independent Study,,TBA
THEA,497A,Independent Study,26,Independent Study,,TBA
THEA,497A,Independent Study,27,Independent Study,,TBA
THEA,497B,Independent Study,04,Independent Study,,TBA
THEA,497B,Independent Study,08,Independent Study,,TBA
THEA,497B,Independent Study,09,Independent Study,,TBA
THEA,497B,Independent Study,10,Independent Study,,TBA
THEA,497B,Independent Study,13,Independent Study,,TBA
THEA,497B,Independent Study,15,Independent Study,,TBA
THEA,497B,Independent Study,16,Independent Study,,TBA
THEA,497B,Independent Study,17,Independent Study,,TBA
THEA,497B,Independent Study,19,Independent Study,,TBA
THEA,497B,Independent Study,22,Independent Study,,TBA
THEA,497B,Independent Study,23,Independent Study,,TBA
THEA,497B,Independent Study,26,Independent Study,,TBA
THEA,497B,Independent Study,27,Independent Study,,TBA
THEA,499,Thesis,04,Independent Study,,TBA
THEA,499,Thesis,08,Independent Study,,TBA
THEA,499,Thesis,09,Independent Study,,TBA
THEA,499,Thesis,11,Independent Study,,TBA
THEA,499,Thesis,15,Independent Study,,TBA
THEA,504,History of the Theatre,01,Discussion,MW,9:40 am - 11:50 am
THEA,506,Intro To World Dramatic Lit,01,Discussion,TR,1:15 pm - 2:40 pm
THEA,507,Intermediate Acting: Meisner,01,Discussion,TR,10:05 am - 12:15 pm
THEA,508,Intrmed Acting: Scene Study I,01,Discussion,TR,10:05 am - 12:15 pm
THEA,510,Actor Training: Body Work,01,Discussion,TR,3:35 pm - 5:45 pm
THEA,551,Intro To Mgt/Leadership in NFP,01,Discussion,R,1:40 pm - 4:40 pm
THEA,559,Directing I,01,Discussion,MW,9:40 am - 11:50 am
THEA,579C,Th Hist: Modern US Performance,01,Seminar,W,3:30 pm - 6:30 pm
THEA,586F,Rendering,01,Discussion,F,1:00 pm - 4:30 pm
THEA,591,Teaching College Theater,04,Independent Study,,TBA
THEA,591,Teaching College Theater,08,Independent Study,,TBA
